FULL_DATE,DATE,DAY,MONTH,YEAR,HOUR,WEEKDAY,WEEKEND,O3,NO2,NOX,PM10,PM10_Q,QUALITY,RANGE
2022-02-21 06:00:00,21/02/2022,21,2,2022,6,1,Weekday,4,19,39,39,Razonablemente buena,GOOD,6-18
2022-02-21 07:00:00,21/02/2022,21,2,2022,7,1,Weekday,3,21,47,38,Razonablemente buena,GOOD,6-18
2022-02-21 08:00:00,21/02/2022,21,2,2022,8,1,Weekday,2,24,74,45,Regular,GOOD,6-18
2022-02-21 09:00:00,21/02/2022,21,2,2022,9,1,Weekday,4,33,127,60,Desfavorable,BAD,6-18
2022-02-21 10:00:00,21/02/2022,21,2,2022,10,1,Weekday,6,30,102,45,Regular,GOOD,6-18
2022-02-21 11:00:00,21/02/2022,21,2,2022,11,1,Weekday,20,31,72,35,Razonablemente buena,GOOD,6-18
2022-02-21 12:00:00,21/02/2022,21,2,2022,12,1,Weekday,33,24,53,23,Razonablemente buena,GOOD,6-18
2022-02-21 13:00:00,21/02/2022,21,2,2022,13,1,Weekday,52,21,42,17,Buena,GOOD,6-18
2022-02-21 14:00:00,21/02/2022,21,2,2022,14,1,Weekday,65,19,37,12,Buena,GOOD,6-18
2022-02-21 15:00:00,21/02/2022,21,2,2022,15,1,Weekday,73,19,35,10,Buena,GOOD,6-18
2022-02-21 16:00:00,21/02/2022,21,2,2022,16,1,Weekday,81,20,34,9,Buena,GOOD,6-18
2022-02-21 17:00:00,21/02/2022,21,2,2022,17,1,Weekday,87,18,31,8,Buena,GOOD,6-18
2022-02-21 18:00:00,21/02/2022,21,2,2022,18,1,Weekday,77,22,36,12,Buena,GOOD,6-18
2022-02-21 19:00:00,21/02/2022,21,2,2022,19,1,Weekday,55,28,43,21,Razonablemente buena,GOOD,19-5
2022-02-21 20:00:00,21/02/2022,21,2,2022,20,1,Weekday,13,49,105,71,Desfavorable,BAD,19-5
2022-02-21 21:00:00,21/02/2022,21,2,2022,21,1,Weekday,6,47,95,88,Desfavorable,BAD,19-5
2022-02-21 22:00:00,21/02/2022,21,2,2022,22,1,Weekday,7,42,78,88,Desfavorable,BAD,19-5
2022-02-21 23:00:00,21/02/2022,21,2,2022,23,1,Weekday,7,39,80,98,Desfavorable,BAD,19-5
2022-02-22 00:00:00,22/02/2022,22,2,2022,0,2,Weekday,6,35,65,97,Desfavorable,BAD,19-5
2022-02-22 01:00:00,22/02/2022,22,2,2022,1,2,Weekday,8,33,56,62,Desfavorable,BAD,19-5
2022-02-22 02:00:00,22/02/2022,22,2,2022,2,2,Weekday,20,24,38,42,Regular,GOOD,19-5
2022-02-22 03:00:00,22/02/2022,22,2,2022,3,2,Weekday,10,29,45,33,Razonablemente buena,GOOD,19-5
2022-02-22 04:00:00,22/02/2022,22,2,2022,4,2,Weekday,17,25,39,25,Razonablemente buena,GOOD,19-5
2022-02-22 05:00:00,22/02/2022,22,2,2022,5,2,Weekday,15,25,40,24,Razonablemente buena,GOOD,19-5
2022-02-22 06:00:00,22/02/2022,22,2,2022,6,2,Weekday,3,32,59,25,Razonablemente buena,GOOD,6-18
2022-02-22 07:00:00,22/02/2022,22,2,2022,7,2,Weekday,2,40,145,34,Razonablemente buena,GOOD,6-18
2022-02-22 08:00:00,22/02/2022,22,2,2022,8,2,Weekday,2,50,196,50,Regular,GOOD,6-18
2022-02-22 09:00:00,22/02/2022,22,2,2022,9,2,Weekday,4,39,141,60,Desfavorable,BAD,6-18
2022-02-22 10:00:00,22/02/2022,22,2,2022,10,2,Weekday,6,41,132,53,Desfavorable,BAD,6-18
2022-02-22 11:00:00,22/02/2022,22,2,2022,11,2,Weekday,30,31,63,27,Razonablemente buena,GOOD,6-18
2022-02-22 12:00:00,22/02/2022,22,2,2022,12,2,Weekday,58,18,35,12,Buena,GOOD,6-18
2022-02-22 13:00:00,22/02/2022,22,2,2022,13,2,Weekday,69,17,32,15,Buena,GOOD,6-18
2022-02-22 14:00:00,22/02/2022,22,2,2022,14,2,Weekday,72,18,32,13,Buena,GOOD,6-18
2022-02-22 15:00:00,22/02/2022,22,2,2022,15,2,Weekday,86,15,27,17,Buena,GOOD,6-18
2022-02-22 16:00:00,22/02/2022,22,2,2022,16,2,Weekday,90,14,26,24,Razonablemente buena,GOOD,6-18
2022-02-22 17:00:00,22/02/2022,22,2,2022,17,2,Weekday,90,14,26,31,Razonablemente buena,GOOD,6-18
2022-02-22 18:00:00,22/02/2022,22,2,2022,18,2,Weekday,73,22,34,40,Razonablemente buena,GOOD,6-18
2022-02-22 19:00:00,22/02/2022,22,2,2022,19,2,Weekday,64,23,36,57,Desfavorable,BAD,19-5
